C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_54_650.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_54_650.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_54_650.jpg,-0.2564355,0.3779331,0,9.731426
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_54_719.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_54_719.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_54_719.jpg,-0.06764526,0.1891428,0,9.873373
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_54_789.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_54_789.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_54_789.jpg,0,0,0,9.85588
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_54_856.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_54_856.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_54_856.jpg,0,0,0,9.795543
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_54_924.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_54_924.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_54_924.jpg,0,0,0,9.736276
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_54_993.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_54_993.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_54_993.jpg,-0.1,0,0,9.656255
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_55_061.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_55_061.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_55_061.jpg,-0.25,0.1655469,0,9.64382
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_55_130.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_55_130.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_55_130.jpg,-0.45,0.4093794,0,9.803102
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_55_196.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_55_196.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_55_196.jpg,-0.6000001,0.5893293,0,10.0522
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_55_265.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_55_265.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_55_265.jpg,-0.6660897,0.576585,0,10.37026
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_55_334.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_55_334.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_55_334.jpg,-0.4296357,0.340131,0,10.71768
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_55_403.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_55_403.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_55_403.jpg,-0.2501767,0.1606719,0,10.83774
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_55_470.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_55_470.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_55_470.jpg,-0.009762352,0,0,10.78948
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_55_539.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_55_539.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_55_539.jpg,0,0,0,10.71697
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_55_609.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_55_609.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_55_609.jpg,-0.1,0.1249227,0,10.66286
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_55_678.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_55_678.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_55_678.jpg,-0.0553836,0.3039054,0,10.75592
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_55_747.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_55_747.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_55_747.jpg,0,0.5391169,0,11.08628
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_55_814.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_55_814.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_55_814.jpg,0,0.7210192,0,11.39346
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_55_882.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_55_882.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_55_882.jpg,0,0.9027452,0,11.9828
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_55_950.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_55_950.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_55_950.jpg,0,1,0,12.93218
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_56_017.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_56_017.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_56_017.jpg,0,1,0,13.3844
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_56_085.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_56_085.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_56_085.jpg,-0.1,1,0,14.25877
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_56_151.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_56_151.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_56_151.jpg,-0.3,1,0,15.0616
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_56_219.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_56_219.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_56_219.jpg,-0.2446314,0.9401081,0,15.47521
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_56_287.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_56_287.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_56_287.jpg,-0.009433175,0.7049098,0,16.10986
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_56_354.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_56_354.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_56_354.jpg,0,0.5256181,0,16.71549
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_56_423.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_56_423.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_56_423.jpg,0,0.338531,0,16.61252
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_56_491.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_56_491.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_56_491.jpg,0,0.1054193,0,16.65009
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_56_557.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_56_557.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_56_557.jpg,0,0,0,16.99397
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_56_628.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_56_628.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_56_628.jpg,-0.05,0,0,16.86858
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_56_696.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_56_696.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_56_696.jpg,-0.2,0.1070094,0,16.28872
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_56_765.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_56_765.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_56_765.jpg,-0.35,0.2803056,0,16.71739
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_56_837.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_56_837.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_56_837.jpg,-0.5500001,0.3780831,0,16.83692
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_56_905.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_56_905.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_56_905.jpg,-0.5291646,0.2011596,0,16.50493
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_56_974.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_56_974.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_56_974.jpg,-0.2839622,0,0,16.39216
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_57_042.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_57_042.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_57_042.jpg,-0.1136919,0,0,16.74992
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_57_110.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_57_110.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_57_110.jpg,0,0,0,16.60876
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_57_178.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_57_178.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_57_178.jpg,0,0,0,16.02506
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_57_246.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_57_246.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_57_246.jpg,0,0,0,16.42007
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_57_313.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_57_313.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_57_313.jpg,0,0,0,16.28949
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_57_382.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_57_382.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_57_382.jpg,0,0,0,15.68632
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_57_452.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_57_452.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_57_452.jpg,0,0.0873405,0,15.56724
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_57_520.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_57_520.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_57_520.jpg,0,0.2730768,0,16.06466
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_57_589.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_57_589.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_57_589.jpg,0,0.5094468,0,16.28666
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_57_657.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_57_657.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_57_657.jpg,0,0.6845445,0,16.30496
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_57_727.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_57_727.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_57_727.jpg,0,0.9228376,0,17.02819
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_57_794.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_57_794.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_57_794.jpg,0,1,0,17.82294
C:\Users\Administrator\Desktop\a\IMG\center_2020_05_16_18_48_57_862.jpg,C:\Users\Administrator\Desktop\a\IMG\left_2020_05_16_18_48_57_862.jpg,C:\Users\Administrator\Desktop\a\IMG\right_2020_05_16_18_48_57_862.jpg,0,1,0,18.31777
